uid,fold_id,hint_p_normal_raw,hint_p_large_raw,hint_p_tail_class_raw,hint_p_normal_calibrated,hint_p_large_calibrated,hint_p_tail_class_calibrated,hint_p_tail_binary_raw,hint_p_tail_binary_platt,hint_p_tail_binary_isotonic,hint_p_tail_binary_calibrated,hint_c_pred,hint_z_tail_pred,hint_tail_score_fused,hint_ood_score,hint_ood_flag
1In2Se5-1,2,0.7791931128152133,0.17273472441427232,0.04807216277051446,0.7791931128152133,0.17273472441427232,0.04807216277051446,0.061604700970875,0.01423119669318244,0.009603841536614645,0.01423119669318244,0.5446932927890387,-1.570869941,0.10940469750972867,-0.110313972,0
1In2Te5-1,5,0.2556407456271417,0.48633107017885985,0.2580281841939984,0.2556407456271417,0.48633107017885985,0.2580281841939984,0.2484585200806571,0.0691962536881776,0.031578947368421054,0.0691962536881776,0.8573221259908763,-0.382141047,0.3226125273607436,-0.069246252,0
1P2Se5-1,5,0.5291326322902596,0.25409046597897167,0.21677690173076872,0.5291326322902596,0.25409046597897167,0.21677690173076872,0.0680415742123208,0.013357197902644998,0.01288056206088993,0.013357197902644998,0.41360507502226074,-2.160836545,0.08180164246236588,-0.094261493,0
1Tl2Se5-1,3,0.3884817086918174,0.5348163535721934,0.07670193773598936,0.3884817086918174,0.5348163535721934,0.07670193773598936,0.003600490174486899,0.000894619613285613,0.005025125628140704,0.000894619613285613,0.7865887873552221,-1.306580075,0.14335512189432625,-0.08993723,0
2V2O5-1,1,0.47559531662237,0.39197041119733367,0.13243427218029635,0.47559531662237,0.39197041119733367,0.13243427218029635,0.14562660658273946,0.036589699868047755,0.009603841536614645,0.036589699868047755,0.6098738311919736,-0.826332188,0.21148172959966657,-0.055538887,0
2V2O5-3,2,0.5829362171377601,0.35862086839463103,0.058442914467608915,0.5829362171377601,0.35862086839463103,0.058442914467608915,0.0831687825263415,0.019579549904925404,0.012471655328798186,0.019579549904925404,0.7622037872849727,-1.23367678,0.1430495699587484,-0.05505965,0
1Co3O4-1,4,0.3069086422642291,0.4042475497870649,0.28884380794870596,0.3069086422642291,0.4042475497870649,0.28884380794870596,0.14481325557313235,0.030709766332103153,0.009603841536614645,0.030709766332103153,0.771628742446347,-0.836398476,0.24094931344913428,-0.004726942,0
2Ge3P4-1,5,0.5762903087082354,0.24751350740696437,0.17619618388480035,0.5762903087082354,0.24751350740696437,0.17619618388480035,0.10764466108202177,0.022370713216010443,0.012544802867383513,0.022370713216010443,0.20519396714097837,-2.366303712,0.07528360150367783,-0.038982954,0
2Si3As4-1,4,0.7689017962397218,0.1521415767446316,0.0789566270156466,0.7689017962397218,0.1521415767446316,0.0789566270156466,0.0031736460269036607,0.0005120362165569311,0.007633587786259542,0.0005120362165569311,0.2206298044188496,-2.424655057,0.057133179827117256,-0.053485133,0
1S3Pt4Se5-1,5,0.7190194009862683,0.16112403766802338,0.11985656134570845,0.7190194009862683,0.16112403766802338,0.11985656134570845,0.016244334028241957,0.0027639346112152915,0.009603841536614645,0.0027639346112152915,0.06318531634120628,-3.107388347,0.03213968401673657,-0.056501825,0
1Se3Ir4S5-1,5,0.6569395710300981,0.19978169636173362,0.14327873260816817,0.6569395710300981,0.19978169636173362,0.14327873260816817,0.01587048503255528,0.002784911678449073,0.009603841536614645,0.002784911678449073,0.1545156017233288,-2.864031213,0.03991640987806108,-0.065061554,0
1Se3Ni4S5-1,4,0.7813362384588207,0.1412931895850031,0.07737057195617603,0.7813362384588207,0.1412931895850031,0.07737057195617603,0.0017010737794370728,0.00026646485097751036,0,0.00026646485097751036,0.10107724308444858,-2.927669656,0.04124226587424902,-0.08596079,0
1Tl3F5-1,4,0.2604525704324481,0.6003316097221517,0.13921581984540018,0.2604525704324481,0.6003316097221517,0.13921581984540018,0.00790469774712118,0.0019142277032164574,0.009615384615384616,0.0019142277032164574,0.8418865702368177,-0.773970166,0.18742597928265703,-0.039585524,0
1Tl4Se5-1,5,0.4421693971591483,0.3606210492754626,0.19720955356538902,0.4421693971591483,0.3606210492754626,0.19720955356538902,0.10062329692778726,0.02385863397153481,0.012471655328798186,0.02385863397153481,0.7373749090256133,-1.093987605,0.19044174768056546,-0.035735444,0
1AlN-1,2,0.9280986593765379,0.038078956926556266,0.033822383696905836,0.9280986593765379,0.038078956926556266,0.033822383696905836,0.03995287891274988,0.007240060354452012,0.011019283746556474,0.007240060354452012,0.16578357368054064,-2.094822567,0.07027958836209577,-0.011394527,0
1AsGa-1,5,0.6590830834714454,0.19647860928048236,0.14443830724807222,0.6590830834714454,0.19647860928048236,0.14443830724807222,0.0430051744076311,0.009768379610402701,0.011019283746556474,0.009768379610402701,0.13659034817184523,-2.840027524,0.0448935650055954,-0.054959553,0
1AsIn-1,5,0.5870495693011968,0.24175133381569516,0.17119909688310803,0.5870495693011968,0.24175133381569516,0.17119909688310803,0.059443169544415544,0.013903273029418973,0.012471655328798186,0.013903273029418973,0.17348572639890525,-2.299089502,0.07256384885857056,-0.057821699,0
1AsSb-1,1,0.3825807399393844,0.3286670368855205,0.28875222317509514,0.3825807399393844,0.3286670368855205,0.28875222317509514,0.3634252801728352,0.11453396087878294,0.07142857142857142,0.11453396087878294,0.08461261011312948,-4.859796328,0.1457351119617683,-0.065571824,0
1BN-1,3,0.8541161518144853,0.0732502256346578,0.07263362255085701,0.8541161518144853,0.0732502256346578,0.07263362255085701,0.0038791369410569004,0.0006106677362402013,0.007518796992481203,0.0006106677362402013,0.033208229188942784,-3.853536162,0.027107450762362137,0.03851702465433959,1
1BP-1,2,0.8857185371922757,0.05611811432495376,0.05816334848277055,0.8857185371922757,0.05611811432495376,0.05816334848277055,0.056782020125252984,0.010619028262665966,0.011019283746556474,0.010619028262665966,0.13983081807414344,-2.65647048,0.05684663813081041,0.004539039800974032,1
1GaN-1,2,0.9254765061672622,0.042508737407426805,0.03201475642531102,0.9254765061672622,0.042508737407426805,0.03201475642531102,0.027197630501787178,0.004786371470083568,0.01015228426395939,0.004786371470083568,0.23890279213717003,-2.072084891,0.06824100216298246,-0.033391084,0
1GaP-1,4,0.8488890389785048,0.0851983473077584,0.06591261371373681,0.8488890389785048,0.0851983473077584,0.06591261371373681,0.007275817857275469,0.001223208271790032,0.01288056206088993,0.001223208271790032,0.11715105895975737,-2.670334512,0.047133361857067874,-0.053171624,0
1GeO-1,2,0.8817693696672988,0.07332329392847699,0.04490733640422417,0.8817693696672988,0.07332329392847699,0.04490733640422417,0.03294726470386022,0.007715007315210513,0.011019283746556474,0.007715007315210513,0.36650340059402053,-1.994963714,0.07620877829047905,-0.05477124,0
1GeS-1,5,0.6391095792069995,0.20962126236295792,0.15126915843004263,0.6391095792069995,0.20962126236295792,0.15126915843004263,0.03724193561755362,0.008710082543555259,0.009603841536614645,0.008710082543555259,0.265735572395988,-2.642414624,0.05198686048747222,-0.084932284,0
1GeSe-1,2,0.8666299629780668,0.09011751080813493,0.04325252621379829,0.8666299629780668,0.09011751080813493,0.04325252621379829,0.027285923307396143,0.0060597936439677836,0.011019283746556474,0.0060597936439677836,0.31752132519726256,-2.126055536,0.06800868675902741,-0.074920799,0
1GeTe-1,2,0.8045571728257622,0.10252595854025492,0.09291686863398277,0.8045571728257622,0.10252595854025492,0.09291686863398277,0.04103975437572951,0.009592100809962454,0.009603841536614645,0.009592100809962454,0.22387912660794318,-2.614182458,0.061866144819095734,-0.067819917,0
1HgSe-1,1,0.5628089144435403,0.2236835205226838,0.21350756503377574,0.5628089144435403,0.2236835205226838,0.21350756503377574,0.3371797463373162,0.10319725065802196,0.05714285714285714,0.10319725065802196,0.33641076849670015,-2.158312065,0.17223570865730214,-0.022459076,0
1HgTe-1,3,0.3612883692220054,0.1578954270748937,0.4808162037031009,0.3612883692220054,0.1578954270748937,0.4808162037031009,0.14774630853124074,0.03592950669566875,0.012471655328798186,0.03592950669566875,0.5665406341581626,-0.523298896,0.3265978414642906,0.04476196554919121,1
1InP-1,1,0.6236071770503366,0.22302337206731337,0.15336945088234988,0.6236071770503366,0.22302337206731337,0.15336945088234988,0.2282952493251664,0.06228377995202366,0.03508771929824561,0.06228377995202366,0.12704523146226776,-2.646991647,0.11564865301222253,-0.065068315,0
1OPb-1,4,0.6153102311378342,0.2423368046162001,0.14235296424596564,0.6153102311378342,0.2423368046162001,0.14235296424596564,0.008140863282159398,0.001862900899479654,0.01288056206088993,0.001862900899479654,0.4503044356807487,-1.827214493,0.09957027600709528,-0.026261,0
1OSn-1,3,0.7808970897317247,0.13393724395145656,0.08516566631681873,0.7808970897317247,0.13393724395145656,0.08516566631681873,0.000557052904880478,8.287483228812273e-05,0,8.287483228812273e-05,0.3804896310430671,-2.084590776,0.0834118455910807,-0.057426827,0
1PbS-1,1,0.4521563274638464,0.29154239165410895,0.2563012808820448,0.4521563274638464,0.29154239165410895,0.2563012808820448,0.24392640492059733,0.06365896033605449,0.03333333333333333,0.06365896033605449,0.30002869318725744,-2.059716718,0.16294855161733057,-0.04286281,0
1PbSe-1,3,0.5844950448095314,0.27390223758436444,0.14160271760610404,0.5844950448095314,0.27390223758436444,0.14160271760610404,0.0020218711639368664,0.00047402253494374457,0,0.00047402253494374457,0.28467335513527703,-2.097306728,0.09403066925030351,-0.042009362,0
1PbTe-1,2,0.7093405836539566,0.15574115549396192,0.13491826085208145,0.7093405836539566,0.15574115549396192,0.13491826085208145,0.05587228863305567,0.012828474514915379,0.012471655328798186,0.012828474514915379,0.325771055394165,-2.130584683,0.09252070660239578,-0.017904539,0
1SeSn-1,3,0.6335388543412636,0.24450686999233062,0.12195427566640578,0.6335388543412636,0.24450686999233062,0.12195427566640578,0.003087727093837813,0.0004805974253451162,0.007518796992481203,0.0004805974253451162,0.24168021039428023,-2.132409415,0.08807885942945773,-0.082595652,0
1SnTe-1,3,0.6111447584766732,0.22046688770548498,0.16838835381784184,0.6111447584766732,0.22046688770548498,0.16838835381784184,0.005585266930444736,0.001285616381764021,0.005025125628140704,0.001285616381764021,0.2097735149610206,-2.559970619,0.07699049362254166,-0.034097506,0
1SSn-1,1,0.5693595707138077,0.23841126580895844,0.19222916347723384,0.5693595707138077,0.23841126580895844,0.19222916347723384,0.18621653069166516,0.04643332242022745,0.019801980198019802,0.04643332242022745,0.23146601703045977,-2.20414493,0.1300219160947717,-0.08992055,0
2AgBr-1,2,0.8874690872226164,0.08374538730515312,0.028785525472230455,0.8874690872226164,0.08374538730515312,0.028785525472230455,0.07158868349130518,0.016790349585428143,0.009603841536614645,0.016790349585428143,0.35605176993095083,-1.65390737,0.10204465492880267,-0.087506053,0
2AgBr-2,2,0.9356599852414506,0.04588751659121574,0.018452498167333707,0.9356599852414506,0.04588751659121574,0.018452498167333707,0.01475921558145739,0.0032174159597964185,0.01015228426395939,0.0032174159597964185,0.3227814657569879,-2.010890074,0.06599621799474917,-0.080799082,0
2AgBr-3,2,0.8394170160264005,0.12450236150747802,0.03608062246612156,0.8394170160264005,0.12450236150747802,0.03608062246612156,0.03741198445401702,0.008484980362535545,0.012471655328798186,0.008484980362535545,0.32290017030639223,-1.763863598,0.08870057514076368,-0.088377512,0
2AgCl-1,4,0.7762809386948877,0.1496375783709667,0.07408148293414565,0.7762809386948877,0.1496375783709667,0.07408148293414565,0.006040238023396222,0.0009725805143256825,0.005025125628140704,0.0009725805143256825,0.327387988074509,-1.967772054,0.07743579803853683,-0.081383034,0
2AgCl-2,5,0.5704086896326279,0.28162090054801003,0.14797040981936202,0.5704086896326279,0.28162090054801003,0.14797040981936202,0.05803873626350185,0.013356829351033203,0.012544802867383513,0.013356829351033203,0.43810449987125977,-1.582914152,0.12774345353410127,-0.107832171,0
2AgCl-3,2,0.893585206437907,0.08286899887732828,0.023545794684764854,0.893585206437907,0.08286899887732828,0.023545794684764854,0.014634849806778597,0.0025559116984190306,0.01288056206088993,0.0025559116984190306,0.24033099622692528,-2.321442472,0.05257302298555298,-0.039230035,0
2AgI-1,4,0.7413268670718342,0.16099526750191734,0.0976778654262485,0.7413268670718342,0.16099526750191734,0.0976778654262485,0.04967332730313501,0.009456509715137989,0.01288056206088993,0.009456509715137989,0.5466331692412552,-1.623885151,0.11275076807398665,-0.075859316,0
2AgO-1,5,0.5915770487798361,0.2757023492498511,0.13272060197031285,0.5915770487798361,0.2757023492498511,0.13272060197031285,0.037810900042594825,0.007035388639744569,0.012471655328798186,0.007035388639744569,0.21618231860940074,-2.183328315,0.07606851146584954,-0.048841422,0
2AgS-1,2,0.9670587104341128,0.02404415407715974,0.008897135488727403,0.9670587104341128,0.02404415407715974,0.008897135488727403,0.028269085183433476,0.006286216073769593,0.01288056206088993,0.006286216073769593,0.06155565940505342,-3.246738673,0.026783993498619672,-0.101105754,0
2AgSe-1,4,0.8756326839210778,0.0729948473057565,0.051372468773165744,0.8756326839210778,0.0729948473057565,0.051372468773165744,0.004810918269933552,0.0010244410152792595,0,0.0010244410152792595,0.08161916956537633,-2.81418972,0.03962021619384336,-0.092477186,0
2AgTe-3,1,0.7053916463657092,0.1722655566837989,0.122342796950492,0.7053916463657092,0.1722655566837989,0.122342796950492,0.2667520189686576,0.0707260154470989,0.038834951456310676,0.0707260154470989,0.15156991327254682,-2.858262073,0.11201946880805291,-0.061844681,0
2AlO-1,1,0.49377038068206514,0.24864465286583448,0.2575849664521003,0.49377038068206514,0.24864465286583448,0.2575849664521003,0.2913113469303945,0.07420918140461426,0.06493506493506493,0.07420918140461426,0.2810321877232046,-2.497736611,0.155208683029329,-0.018554807,0
2AlS-1,1,0.6455373900222112,0.19227171825457878,0.16219089172321005,0.6455373900222112,0.19227171825457878,0.16219089172321005,0.22809080133583412,0.0536942868812248,0.031578947368421054,0.0536942868812248,0.34635698147822663,-2.182095341,0.13411071494904833,-0.076822286,0
2AlS-2,1,0.6444169797531596,0.1929016909627008,0.16268132928413973,0.6444169797531596,0.1929016909627008,0.16268132928413973,0.22170569235846987,0.05676789991546465,0.012544802867383513,0.05676789991546465,0.3608416293927041,-2.201157978,0.13237746956387014,-0.09044792,0
2AlSe-1,3,0.9014016570060297,0.05223783128799094,0.046360511705979296,0.9014016570060297,0.05223783128799094,0.046360511705979296,0.00019785668518458856,5.455277523046332e-05,0,5.455277523046332e-05,0.3527242420194896,-1.847114007,0.09101027400507679,-0.102009146,0
2AlSe-2,4,0.8202093200210695,0.11494056208824906,0.06485011789068144,0.8202093200210695,0.11494056208824906,0.06485011789068144,0.003971666583691189,0.0009195575048685734,0,0.0009195575048685734,0.43140226030998907,-1.889953798,0.07948118137581528,-0.10674977,0
2AlTe-1,1,0.5729973154307224,0.26403401644410246,0.16296866812517516,0.5729973154307224,0.26403401644410246,0.16296866812517516,0.15679820389908022,0.038344718373894957,0.019801980198019802,0.038344718373894957,0.378400377222145,-2.204911726,0.11744298662785713,-0.093395419,0
2AlTe-2,2,0.8746391771002231,0.10111250850128643,0.02424831439849049,0.8746391771002231,0.10111250850128643,0.02424831439849049,0.03214284040734228,0.007528854234647234,0.011019283746556474,0.007528854234647234,0.38774830922933073,-2.06085588,0.06851113761405057,-0.100926957,0
2AsSb-1,5,0.33515437484586685,0.3829738523427447,0.2818717728113884,0.33515437484586685,0.3829738523427447,0.2818717728113884,0.2920110195324386,0.07959256583248647,0.07142857142857142,0.07959256583248647,0.4233206478737934,-1.785314159,0.14567334294942672,-0.072620885,0
2AsTe-1,2,0.2933688136246381,0.3722023799425129,0.33442880643284906,0.2933688136246381,0.3722023799425129,0.33442880643284906,0.12220242054894256,0.028987221510644583,0.011019283746556474,0.028987221510644583,0.633885519182591,-0.661589478,0.2644162914943517,-0.079334931,0
2AuBr-1,1,0.5302959727899157,0.2795051698574084,0.1901988573526758,0.5302959727899157,0.2795051698574084,0.1901988573526758,0.291509010275342,0.0742780440758353,0.07142857142857142,0.0742780440758353,0.18025955853367226,-2.297174763,0.14944798610420834,-0.04393801,0
2AuCl-1,2,0.9075472169367216,0.07302292752335213,0.019429855539926294,0.9075472169367216,0.07302292752335213,0.019429855539926294,0.015534803845449056,0.0035274900178074754,0.01015228426395939,0.0035274900178074754,0.1575554976831019,-2.750274208,0.0373812637763039,-0.042577779,0
2AuCl-2,1,0.3669398559861295,0.3653770588014287,0.2676830852124418,0.3669398559861295,0.3653770588014287,0.2676830852124418,0.3566332475647302,0.10354950922936232,0.0784313725490196,0.10354950922936232,0.42255492218333834,-1.194569402,0.2514395665381199,-0.027798033,0
2AuI-1,1,0.7000435605388133,0.18382419180030454,0.11613224766088213,0.7000435605388133,0.18382419180030454,0.11613224766088213,0.25791620224010176,0.06814509382028099,0.0392156862745098,0.06814509382028099,0.1780369786281043,-2.693707715,0.11329703536462475,-0.008593824,0
2AuO-1,2,0.9469743716404344,0.040179123188023705,0.012846505171541768,0.9469743716404344,0.040179123188023705,0.012846505171541768,0.03719809853484982,0.00843605469890743,0.011019283746556474,0.00843605469890743,0.10468105506955017,-2.951942621,0.03567491526812733,-0.031301937,0
2AuS-1,5,0.7133413043791145,0.16267368530403187,0.12398501031685365,0.7133413043791145,0.16267368530403187,0.12398501031685365,0.05762800362459502,0.011123620426400953,0.01288056206088993,0.011123620426400953,0,-3.706624925,0.024767594712318246,-0.054945667,0
