uid,total
2Ga2Te3-1,"[[0.8441042306975133, 0.0, 0.0], [0.0, 0.855942946232316, 0.0], [0.0, 0.0, -0.13608262304213956]]"
2In2S3-1,"[[0.6400837313731204, 0.0, 0.0], [0.0, 0.6720054450229519, 0.0], [0.0, 0.0, -0.21041928783557454]]"
2In2S3-2,"[[0.6669857183296606, 0.0, 0.0], [0.0, 0.6380897219845058, 0.0], [0.0, 0.0, -0.22621355501880647]]"
2In2Se3-1,"[[0.7817553746524689, 0.0, 0.0], [0.0, 0.8126460162331189, 0.0], [0.0, 0.0, -0.17069622716897506]]"
2In2Te3-1,"[[0.5797835966168101, 0.0, 0.0], [0.0, 0.6347794581459516, 0.0], [0.0, 0.0, -0.3535962737769304]]"
2Mn2Se3-1,"[[1.1414497734004674, 0.0, 0.0], [0.0, 1.1890971090714182, 0.0], [0.0, 0.0, -0.3565473235138126]]"
2Mn2Se3-2,"[[1.6132708408081933, 0.0, 0.0], [0.0, 1.6399842480415885, 0.0], [0.0, 0.0, -0.1979107421182673]]"
2P2O3-1,"[[-0.08249449044745336, 0.0, 0.0], [0.0, -0.06854212931099495, 0.0], [0.0, 0.0, -0.6556077263148893]]"
2P2O3-2,"[[-0.10623823794205658, 0.0, 0.0], [0.0, -0.11577123036739606, 0.0], [0.0, 0.0, -0.6695862266508091]]"
2P2O3-3,"[[0.08134730780413249, 0.0, 0.0], [0.0, -0.015472686656207449, 0.0], [0.0, 0.0, -0.47237009912866135]]"
2P2O3-4,"[[-0.19449914184159983, 0.0, 0.0], [0.0, -0.1938200260161128, 0.0], [0.0, 0.0, -0.7189666327522725]]"
2P2S3-1,"[[0.3186892699477459, 0.0, 0.0], [0.0, 0.2762319579218336, 0.0], [0.0, 0.0, -0.5559552040819237]]"
2P2S3-4,"[[0.5609820555862354, 0.0, 0.0], [0.0, 0.43552585149865475, 0.0], [0.0, 0.0, -0.3595185630295782]]"
2P2Se3-1,"[[0.3602146132953523, 0.0, 0.0], [0.0, 0.469674772551798, 0.0], [0.0, 0.0, -0.5100415205751654]]"
2P2Se3-2,"[[0.41027096425218446, 0.0, 0.0], [0.0, 0.3504418565350612, 0.0], [0.0, 0.0, -0.518557371497695]]"
2Rh2S3-1,"[[1.124993020025895, 0.0, 0.0], [0.0, 1.1263587270692696, 0.0], [0.0, 0.0, -0.21324857785443882]]"
2S2Cu3-1,"[[1.0656917280932707, 0.0, 0.0], [0.0, 1.053808059920658, 0.0], [0.0, 0.0, -0.30627305107635305]]"
2S2Cu3-2,"[[1.141825894511075, 0.0, 0.0], [0.0, 1.1581513253927027, 0.0], [0.0, 0.0, -0.30803489723263966]]"
2S2Cu3-4,"[[1.4456042032735976, 0.0, 0.0], [0.0, 1.3732063401429475, 0.0], [0.0, 0.0, -0.5528419686577808]]"
2Sb2O3-1,"[[0.4022613824546802, 0.0, 0.0], [0.0, 0.21351775699630487, 0.0], [0.0, 0.0, -0.3585258894959005]]"
2Sc2Te3-1,"[[0.9532279715598538, 0.0, 0.0], [0.0, 0.9531312251834451, 0.0], [0.0, 0.0, -0.17392519729917355]]"
2Te2Cu3-2,"[[1.3833485177720215, 0.0, 0.0], [0.0, 1.1422642911700223, 0.0], [0.0, 0.0, -0.30277065724028246]]"
2Ti2S3-1,"[[1.695043658821294, 0.0, 0.0], [0.0, 1.6277037373378602, 0.0], [0.0, 0.0, -0.24641694110709347]]"
2V2S3-1,"[[1.9020137757878148, 0.0, 0.0], [0.0, 1.861588171635085, 0.0], [0.0, 0.0, -0.22257317761068865]]"
2Y2S3-1,"[[0.5602653978627147, 0.0, 0.0], [0.0, 0.5585885831081994, 0.0], [0.0, 0.0, -0.26760624017703144]]"
1Cl2C3Hf4-1,"[[1.8023631743095474, 0.0, 0.0], [0.0, 1.8023631743095474, 0.0], [0.0, 0.0, 0.006893707947900456]]"
1Cl2C3Ti4-1,"[[1.7746045457003254, 0.0, 0.0], [0.0, 1.7746045457003254, 0.0], [0.0, 0.0, -0.0291883891274822]]"
1Cl2C3Zr4-1,"[[1.8946040196615421, 0.0, 0.0], [0.0, 1.8946040196615421, 0.0], [0.0, 0.0, 0.031004281363536827]]"
1Cl2Cr3O4-1,"[[0.8745977687031997, 0.0, 0.0], [0.0, 0.8071289555924216, 0.0], [0.0, 0.0, 0.13830269816628146]]"
1Cl2N3Hf4-1,"[[2.140841021109808, 0.0, 0.0], [0.0, 2.140841021109808, 0.0], [0.0, 0.0, 0.02530586526477026]]"
1Cl2N3Sc4-1,"[[0.8632038590286295, 0.0, 0.0], [0.0, 0.8632038590286295, 0.0], [0.0, 0.0, -0.009661145212398569]]"
1Cl2N3Ti4-1,"[[2.108135251971077, 0.0, 0.0], [0.0, 2.108135251971077, 0.0], [0.0, 0.0, -0.0329202658555029]]"
1Cl2N3Y4-1,"[[0.8177636322803677, 0.0, 0.0], [0.0, 0.8177636322803677, 0.0], [0.0, 0.0, 0.05880548667590681]]"
1Cl2N3Zr4-1,"[[2.3094406544708534, 0.0, 0.0], [0.0, 2.3094406544708534, 0.0], [0.0, 0.0, 0.03221570329798157]]"
1F2C3Hf4-1,"[[1.8635607645262426, 0.0, 0.0], [0.0, 1.8635607645262426, 0.0], [0.0, 0.0, -0.1272611725273312]]"
1F2C3Ti4-1,"[[2.456815280295217, 0.0, 0.0], [0.0, 2.456815280295217, 0.0], [0.0, 0.0, -0.14630178822382564]]"
1F2C3Zr4-1,"[[2.005472232932488, 0.0, 0.0], [0.0, 2.005472232932488, 0.0], [0.0, 0.0, -0.10127481841050648]]"
1F2N3Cr4-1,"[[1.2244553643355676, 0.0, 0.0], [0.0, 1.2244553643355676, 0.0], [0.0, 0.0, 0.4568213480215986]]"
1F2N3Sc4-1,"[[0.7622282842864744, 0.0, 0.0], [0.0, 0.7622282842864744, 0.0], [0.0, 0.0, -0.14327110961711742]]"
1F2N3Y4-1,"[[0.7096938697277919, 0.0, 0.0], [0.0, 0.7096938697277919, 0.0], [0.0, 0.0, -0.09258863922541381]]"
1H2C3Hf4-1,"[[1.7151087785342858, 0.0, 0.0], [0.0, 1.7151087785342858, 0.0], [0.0, 0.0, -0.09799710864927055]]"
1H2C3Nb4-1,"[[2.220053143696394, 0.0, 0.0], [0.0, 2.220053143696394, 0.0], [0.0, 0.0, -0.08618614761628333]]"
1H2C3Ta4-1,"[[2.0258627161305425, 0.0, 0.0], [0.0, 2.0258627161305425, 0.0], [0.0, 0.0, -0.07935499859321243]]"
1H2C3Ti4-1,"[[1.8344143450042083, 0.0, 0.0], [0.0, 1.8344143450042083, 0.0], [0.0, 0.0, -0.12551818230053352]]"
1H2C3V4-1,"[[2.865947451931274, 0.0, 0.0], [0.0, 2.865947451931274, 0.0], [0.0, 0.0, -0.0830199526796178]]"
1H2C3Zr4-1,"[[1.8085485512404054, 0.0, 0.0], [0.0, 1.8085485512404054, 0.0], [0.0, 0.0, -0.06905096883247698]]"
1H2N3Hf4-1,"[[2.283022919645689, 0.0, 0.0], [0.0, 2.283022919645689, 0.0], [0.0, 0.0, -0.07417242537525769]]"
1H2N3Sc4-1,"[[1.0310042813635367, 0.0, 0.0], [0.0, 1.0310042813635367, 0.0], [0.0, 0.0, -0.11690664142431006]]"
1H2N3Ti4-1,"[[2.320819025137614, 0.0, 0.0], [0.0, 2.320819025137614, 0.0], [0.0, 0.0, -0.12493873660829995]]"
1H2N3Y4-1,"[[1.003848122034298, 0.0, 0.0], [0.0, 1.003848122034298, 0.0], [0.0, 0.0, -0.0510982390297863]]"
1H2N3Zr4-1,"[[2.0340064449715327, 0.0, 0.0], [0.0, 2.0340064449715327, 0.0], [0.0, 0.0, -0.06398920428479041]]"
1O2C3Nb4-1,"[[2.116375261179705, 0.0, 0.0], [0.0, 2.116375261179705, 0.0], [0.0, 0.0, -0.09745322068600859]]"
1O2C3Ta4-1,"[[2.227616792824108, 0.0, 0.0], [0.0, 2.227616792824108, 0.0], [0.0, 0.0, -0.12205304837081175]]"
1O2C3Ti4-1,"[[1.5158606028244115, 0.0, 0.0], [0.0, 1.5158606028244115, 0.0], [0.0, 0.0, -0.10623823794205658]]"
1O2N3Hf4-1,"[[2.2485911441883255, 0.0, 0.0], [0.0, 2.2485911441883255, 0.0], [0.0, 0.0, -0.11407366019856895]]"
1O2N3Ti4-1,"[[2.052905459907539, 0.0, 0.0], [0.0, 2.052905459907539, 0.0], [0.0, 0.0, -0.1366771398795441]]"
1O2N3Zr4-1,"[[2.5336564174843446, 0.0, 0.0], [0.0, 2.5336564174843446, 0.0], [0.0, 0.0, -0.09151498112135022]]"
1S2B3Ta4-1,"[[1.7785419396335538, 0.0, 0.0], [0.0, 1.7785419396335538, 0.0], [0.0, 0.0, 0.03702787975577494]]"
1S2C3Nb4-1,"[[1.8291879455248568, 0.0, 0.0], [0.0, 1.8291879455248568, 0.0], [0.0, 0.0, 0.05918461763137114]]"
1S2C3Ta4-1,"[[2.10349926616296, 0.0, 0.0], [0.0, 2.10349926616296, 0.0], [0.0, 0.0, 0.023663918197793475]]"
1S2C3V4-1,"[[2.5265834993549245, 0.0, 0.0], [0.0, 2.5265834993549245, 0.0], [0.0, 0.0, 0.006893707947900456]]"
1S2N3Hf4-1,"[[2.046436630136641, 0.0, 0.0], [0.0, 2.046436630136641, 0.0], [0.0, 0.0, 0.023663918197793475]]"
1S2N3Mn4-1,"[[2.012162067970823, 0.0, 0.0], [0.0, 2.012162067970823, 0.0], [0.0, 0.0, 0.10551018476997394]]"
1S2N3Ti4-1,"[[2.2982262800115913, 0.0, 0.0], [0.0, 2.2982262800115913, 0.0], [0.0, 0.0, 0.004321373782642578]]"
1S2N3Zr4-1,"[[1.4312028845565166, 0.0, 0.0], [0.0, 1.4312028845565166, 0.0], [0.0, 0.0, 0.04375512696867949]]"
1Si2Mg3H4O9-1,"[[-0.06854212931099495, 0.0, 0.0], [0.0, -0.06854212931099495, 0.0], [0.0, 0.0, -0.47237009912866135]]"
1Br2Hf3O5-1,"[[0.08919836680514887, 0.0, 0.0], [0.0, 0.09691001300805642, 0.0], [0.0, 0.0, -0.4122890349810886]]"
1In2Zn3S6-1,"[[1.6092528148850032, 0.0, 0.0], [0.0, 1.6104152711877888, 0.0], [0.0, 0.0, 0.13449585583467355]]"
1In2Zn3Te6-1,"[[1.5105316058490776, 0.0, 0.0], [0.0, 1.5055840557992246, 0.0], [0.0, 0.0, 0.20303288701471064]]"
1P2Pd3S8-1,"[[0.4260230156898761, 0.0, 0.0], [0.0, 0.4252080511386563, 0.0], [0.0, 0.0, -0.243363891754152]]"
1Al2S5-1,"[[0.32633586092875144, 0.0, 0.0], [0.0, 0.225567713439471, 0.0], [0.0, 0.0, -0.4509967379742122]]"
1Al2Te5-1,"[[0.8312296938670634, 0.0, 0.0], [0.0, 0.5253040099582389, 0.0], [0.0, 0.0, -0.33629907461035186]]"
1Ga2S5-1,"[[0.3496659840966297, 0.0, 0.0], [0.0, 0.32345836684946766, 0.0], [0.0, 0.0, -0.4509967379742122]]"
1Ga2Te5-1,"[[0.8758133888397576, 0.0, 0.0], [0.0, 0.637789829362229, 0.0], [0.0, 0.0, -0.33535802444387447]]"
1In2S5-1,"[[0.3113299523037932, 0.0, 0.0], [0.0, 0.33665982345442, 0.0], [0.0, 0.0, -0.4412914294668343]]"
1In2Se5-1,"[[0.5503506723016155, 0.0, 0.0], [0.0, 0.43264866001310676, 0.0], [0.0, 0.0, -0.38827669199265824]]"
1In2Te5-1,"[[0.8446635282402392, 0.0, 0.0], [0.0, 0.5982431916536226, 0.0], [0.0, 0.0, -0.32882715728491674]]"
1P2Se5-1,"[[0.41830129131974547, 0.0, 0.0], [0.0, 0.41830129131974547, 0.0], [0.0, 0.0, -0.42136079003192767]]"
1Tl2Se5-1,"[[0.5866998016240491, 0.0, 0.0], [0.0, 0.6554265877459186, 0.0], [0.0, 0.0, -0.3819519032879073]]"
2Cr2O5-1,"[[0.5113485154902131, 0.0, 0.0], [0.0, 0.6981875698661224, 0.0], [0.0, 0.0, -0.09151498112135022]]"
2V2O5-1,"[[0.14488541828714227, 0.0, 0.0], [0.0, 0.17493159352844256, 0.0], [0.0, 0.0, -0.5968794788241821]]"
2V2O5-3,"[[0.5392015992941277, 0.0, 0.0], [0.0, 0.42975228000240795, 0.0], [0.0, 0.0, -0.37263414340726736]]"
1Al3Se4-1,"[[0.8613551601932601, 0.0, 0.0], [0.0, 0.8613551601932601, 0.0], [0.0, 0.0, -0.06854212931099495]]"
1Co3Se4-1,"[[1.932113394313458, 0.0, 0.0], [0.0, 1.932113394313458, 0.0], [0.0, 0.0, 0.09795107099414996]]"
1Co3Te4-1,"[[1.6623611208025149, 0.0, 0.0], [0.0, 1.6623611208025149, 0.0], [0.0, 0.0, 0.00475115559100102]]"
1Cr3S4-1,"[[1.4318460456987254, 0.0, 0.0], [0.0, 1.4321993787533052, 0.0], [0.0, 0.0, 0.32899085544942874]]"
1Cr3Se4-1,"[[1.6593551512966622, 0.0, 0.0], [0.0, 1.6523430550627147, 0.0], [0.0, 0.0, 0.32387060654050903]]"
1Cr3Te4-1,"[[1.464116794444044, 0.0, 0.0], [0.0, 1.4682734645251005, 0.0], [0.0, 0.0, 0.28578227377939475]]"
1Cu3Br4-1,"[[1.555940437818511, 0.0, 0.0], [0.0, 1.2308574768946725, 0.0], [0.0, 0.0, -0.38827669199265824]]"
1In3S4-1,"[[0.80543288813214, 0.0, 0.0], [0.0, 0.80543288813214, 0.0], [0.0, 0.0, -0.07160414774328619]]"
1In3Se4-1,"[[0.9490971251129159, 0.0, 0.0], [0.0, 0.9490971251129159, 0.0], [0.0, 0.0, -0.040481623027001735]]"
1Mn3S4-1,"[[2.138605808876398, 0.0, 0.0], [0.0, 2.138605808876398, 0.0], [0.0, 0.0, 0.010299956639811961]]"
1Mn3Se4-1,"[[2.035385706097161, 0.0, 0.0], [0.0, 2.035385706097161, 0.0], [0.0, 0.0, -0.02826040911222171]]"
1Mn3Se4-2,"[[1.6890956561336226, 0.0, 0.0], [0.0, 1.346568112114669, 0.0], [0.0, 0.0, -0.39040559077478]]"
1Mn3Te4-1,"[[2.2816809152826933, 0.0, 0.0], [0.0, 2.2818852037063175, 0.0], [0.0, 0.0, 0.00475115559100102]]"
1Ni3Se4-1,"[[2.464544687707674, 0.0, 0.0], [0.0, 2.4439698033461164, 0.0], [0.0, 0.0, 0.024074987307426243]]"
1Ni3Te4-1,"[[2.5015727138817785, 0.0, 0.0], [0.0, 2.5015727138817785, 0.0], [0.0, 0.0, 0.00475115559100102]]"
2Ge3P4-1,"[[0.8115750058705934, 0.0, 0.0], [0.0, 0.8114409436741581, 0.0], [0.0, 0.0, -0.3829996588791011]]"
2Si3As4-1,"[[0.6511810624446879, 0.0, 0.0], [0.0, 0.6244883625134489, 0.0], [0.0, 0.0, -0.38827669199265824]]"
1S3Pt4Se5-1,"[[0.8038666342849843, 0.0, 0.0], [0.0, 0.7973368007753499, 0.0], [0.0, 0.0, -0.42596873227228116]]"
1Se3Ir4S5-1,"[[0.7907072873276797, 0.0, 0.0], [0.0, 0.7958800173440752, 0.0], [0.0, 0.0, -0.4329736338409396]]"
1Se3Ni4S5-1,"[[1.0980896903639523, 0.0, 0.0], [0.0, 1.100163688966044, 0.0], [0.0, 0.0, -0.43062609038495414]]"
1Tl3F5-1,"[[-0.008330992620051497, 0.0, 0.0], [0.0, -0.012780770091995148, 0.0], [0.0, 0.0, -0.4596705252091263]]"
1Tl4Se5-1,"[[0.539577883345309, 0.0, 0.0], [0.0, 0.37272794088559547, 0.0], [0.0, 0.0, -0.43651891460558934]]"
1Co5Se6-1,"[[2.351359474498241, 0.0, 0.0], [0.0, 2.37942880724171, 0.0], [0.0, 0.0, -0.2218487496163564]]"
1AsSb-1,"[[0.6737579365495766, 0.0, 0.0], [0.0, 0.6738499773429493, 0.0], [0.0, 0.0, -0.494850021680094]]"
1BN-1,"[[-0.017728766960431602, 0.0, 0.0], [0.0, -0.017728766960431602, 0.0], [0.0, 0.0, -0.8181564120552275]]"
1GeS-1,"[[0.413132050434872, 0.0, 0.0], [0.0, 0.413132050434872, 0.0], [0.0, 0.0, -0.549750891680639]]"
1GeSe-1,"[[0.48144262850230496, 0.0, 0.0], [0.0, 0.48144262850230496, 0.0], [0.0, 0.0, -0.5257837359237448]]"
1GeTe-1,"[[0.5839917991983163, 0.0, 0.0], [0.0, 0.5839917991983163, 0.0], [0.0, 0.0, -0.4975728800155673]]"
1SeSn-1,"[[0.46612587041819925, 0.0, 0.0], [0.0, 0.46612587041819925, 0.0], [0.0, 0.0, -0.5044556624535516]]"
2AgBr-1,"[[0.2335037603411344, 0.0, 0.0], [0.0, 0.23325000954110028, 0.0], [0.0, 0.0, -0.3979400086720376]]"
2AgBr-2,"[[0.12352498094273198, 0.0, 0.0], [0.0, 0.12352498094273198, 0.0], [0.0, 0.0, -0.48017200622428124]]"
2AgBr-3,"[[0.16554107672237306, 0.0, 0.0], [0.0, 0.16554107672237306, 0.0], [0.0, 0.0, -0.453457336521869]]"
2AgCl-1,"[[0.03221570329798157, 0.0, 0.0], [0.0, 0.03221570329798157, 0.0], [0.0, 0.0, -0.5575202309355514]]"
2AgCl-2,"[[0.18355453361886168, 0.0, 0.0], [0.0, 0.18497519069826102, 0.0], [0.0, 0.0, -0.4788619162959637]]"
2AgCl-3,"[[-0.15614457737683893, 0.0, 0.0], [0.0, -0.09745322068600859, 0.0], [0.0, 0.0, -0.7772835288524167]]"
2AgI-1,"[[0.33905373570913916, 0.0, 0.0], [0.0, 0.3386556655787003, 0.0], [0.0, 0.0, -0.33629907461035186]]"
2AgO-1,"[[0.6466977312993345, 0.0, 0.0], [0.0, 0.4608978427565479, 0.0], [0.0, 0.0, -0.7281583934635011]]"
2AgSe-1,"[[0.7721015692770119, 0.0, 0.0], [0.0, 0.3222192947339193, 0.0], [0.0, 0.0, -0.4921441283041691]]"
2AgTe-1,"[[0.7069736761761781, 0.0, 0.0], [0.0, 0.7585334222372865, 0.0], [0.0, 0.0, -0.2684112348132613]]"
2AgTe-2,"[[1.5195261132587425, 0.0, 0.0], [0.0, 1.5195261132587425, 0.0], [0.0, 0.0, -0.37468754903832613]]"
2AlS-1,"[[0.49192171258615086, 0.0, 0.0], [0.0, 0.49192171258615086, 0.0], [0.0, 0.0, -0.31695296176115045]]"
2AlS-2,"[[0.4631461367263495, 0.0, 0.0], [0.0, 0.46329560996200275, 0.0], [0.0, 0.0, -0.31785492362616824]]"
2AlSe-1,"[[0.5600262489128923, 0.0, 0.0], [0.0, 0.5600262489128923, 0.0], [0.0, 0.0, -0.2865094569060575]]"
2AlSe-2,"[[0.5423273827739744, 0.0, 0.0], [0.0, 0.5423273827739744, 0.0], [0.0, 0.0, -0.28735029837278864]]"
2AlTe-1,"[[0.6634182122526797, 0.0, 0.0], [0.0, 0.6634182122526797, 0.0], [0.0, 0.0, -0.2479515521805615]]"
2AlTe-2,"[[0.6594407818703177, 0.0, 0.0], [0.0, 0.6582976503081898, 0.0], [0.0, 0.0, -0.2502636844309389]]"
2AsBi-1,"[[1.3142044055428483, 0.0, 0.0], [0.0, 1.3728567925352289, 0.0], [0.0, 0.0, -0.3655227298392684]]"
2AsBi-2,"[[1.485011214578573, 0.0, 0.0], [0.0, 2.191202215999785, 0.0], [0.0, 0.0, -0.3516399890190684]]"
2AsSb-1,"[[0.9757993096794075, 0.0, 0.0], [0.0, 0.6417714706539592, 0.0], [0.0, 0.0, -0.4672456210075022]]"
2AsTe-1,"[[0.7668588110214176, 0.0, 0.0], [0.0, 0.6031443726201823, 0.0], [0.0, 0.0, -0.4377071355435253]]"
2AsTl-1,"[[1.1797815158369833, 0.0, 0.0], [0.0, 0.9929509605704465, 0.0], [0.0, 0.0, -0.24565166428898116]]"
2AuBr-1,"[[0.3242824552976926, 0.0, 0.0], [0.0, 0.3242824552976926, 0.0], [0.0, 0.0, -0.41116827440579273]]"
2AuCl-1,"[[0.22530928172586284, 0.0, 0.0], [0.0, 0.22530928172586284, 0.0], [0.0, 0.0, -0.494850021680094]]"
2AuCl-2,"[[0.4902394852462873, 0.0, 0.0], [0.0, 0.8127128667653687, 0.0], [0.0, 0.0, -0.3615107430453627]]"
2AuI-1,"[[0.3783979009481377, 0.0, 0.0], [0.0, 0.3783979009481377, 0.0], [0.0, 0.0, -0.4089353929735008]]"
2AuO-1,"[[0.7331169814420644, 0.0, 0.0], [0.0, 0.46612587041819925, 0.0], [0.0, 0.0, -0.6903698325741012]]"
2AuS-1,"[[0.538070787043172, 0.0, 0.0], [0.0, 0.3979400086720376, 0.0], [0.0, 0.0, -0.5590909179347823]]"
2AuSe-1,"[[0.6200318951262973, 0.0, 0.0], [0.0, 0.4104397862103466, 0.0], [0.0, 0.0, -0.5114492834995558]]"
2AuTe-1,"[[0.725012725341157, 0.0, 0.0], [0.0, 0.43055876952275746, 0.0], [0.0, 0.0, -0.4621809049267259]]"
2BiGa-1,"[[2.795490715054808, 0.0, 0.0], [0.0, 2.795490715054808, 0.0], [0.0, 0.0, -0.29328221766324125]]"
2BiIn-1,"[[2.777452922775866, 0.0, 0.0], [0.0, 2.777452922775866, 0.0], [0.0, 0.0, -0.3010299956639812]]"
2BrCd-1,"[[0.37069809257557684, 0.0, 0.0], [0.0, 0.3701428470511021, 0.0], [0.0, 0.0, -0.265200170411153]]"
2BrCs-1,"[[-0.07727454200674003, 0.0, 0.0], [0.0, -0.07727454200674003, 0.0], [0.0, 0.0, -0.4698003017969178]]"
2BrCu-1,"[[0.3044905277734877, 0.0, 0.0], [0.0, 0.3036279763838898, 0.0], [0.0, 0.0, -0.3851027839668654]]"
2BrCu-3,"[[0.25815819334079426, 0.0, 0.0], [0.0, 0.25815819334079426, 0.0], [0.0, 0.0, -0.42596873227228116]]"
2BrGa-1,"[[0.3708830167776059, 0.0, 0.0], [0.0, 0.37125262912493934, 0.0], [0.0, 0.0, -0.42481215507233894]]"
2BrGe-1,"[[1.4109458586877746, 0.0, 0.0], [0.0, 1.3888114134735237, 0.0], [0.0, 0.0, -0.3018994543766101]]"
2BrHf-1,"[[1.3832946183637111, 0.0, 0.0], [0.0, 1.3854811501692441, 0.0], [0.0, 0.0, -0.21681130892474243]]"
2BrHg-1,"[[0.43328968519502575, 0.0, 0.0], [0.0, 0.43136376415898736, 0.0], [0.0, 0.0, -0.243363891754152]]"
2BrIn-1,"[[0.3548764225162338, 0.0, 0.0], [0.0, 0.35621713421973517, 0.0], [0.0, 0.0, -0.39147396642280585]]"
2BrIn-2,"[[0.1024337056813363, 0.0, 0.0], [0.0, 0.21590181320403157, 0.0], [0.0, 0.0, -0.4788619162959637]]"
2BrLi-1,"[[-0.22621355501880647, 0.0, 0.0], [0.0, -0.22475374025976358, 0.0], [0.0, 0.0, -0.6143937264016879]]"
2BrPd-1,"[[1.230806428468883, 0.0, 0.0], [0.0, 1.2307553740419857, 0.0], [0.0, 0.0, -0.3535962737769304]]"
2BrPt-1,"[[0.9655309436228605, 0.0, 0.0], [0.0, 0.9652957958116561, 0.0], [0.0, 0.0, -0.33254704711004607]]"
2BrRb-1,"[[-0.1180450286603995, 0.0, 0.0], [0.0, -0.1180450286603995, 0.0], [0.0, 0.0, -0.4934949675951279]]"
2BrSc-1,"[[1.478479916635806, 0.0, 0.0], [0.0, 1.3908291687001455, 0.0], [0.0, 0.0, -0.2358238676096693]]"
2BrSc-2,"[[1.397557661270421, 0.0, 0.0], [0.0, 1.3943991420255912, 0.0], [0.0, 0.0, -0.23136189875238555]]"
2BrTl-1,"[[0.06295783408451022, 0.0, 0.0], [0.0, 0.09864372581705691, 0.0], [0.0, 0.0, -0.44369749923271273]]"
2BrTl-2,"[[0.13798673272353165, 0.0, 0.0], [0.0, 0.017867718963505686, 0.0], [0.0, 0.0, -0.5376020021010439]]"
2BrY-1,"[[1.2494674142722897, 0.0, 0.0], [0.0, 1.2494674142722897, 0.0], [0.0, 0.0, -0.21681130892474243]]"
2BrZn-1,"[[0.36172783601759284, 0.0, 0.0], [0.0, 0.36191661866864344, 0.0], [0.0, 0.0, -0.2924298239020636]]"
2BrZr-1,"[[1.8151990697405287, 0.0, 0.0], [0.0, 1.8151990697405287, 0.0], [0.0, 0.0, -0.23136189875238555]]"
2BrZr-2,"[[1.496445291873353, 0.0, 0.0], [0.0, 1.497689689521025, 0.0], [0.0, 0.0, -0.21609642072726507]]"
2CH-1,"[[-0.04527520902093701, 0.0, 0.0], [0.0, -0.04527520902093701, 0.0], [0.0, 0.0, -0.5985994592184559]]"
2CdCl-1,"[[0.3261309567107946, 0.0, 0.0], [0.0, 0.32489949705231336, 0.0], [0.0, 0.0, -0.30451832350980257]]"
2CdI-1,"[[0.4418521757732918, 0.0, 0.0], [0.0, 0.44138088491651134, 0.0], [0.0, 0.0, -0.22040350874217546]]"
2CdTe-1,"[[0.6395860866734264, 0.0, 0.0], [0.0, 0.6353832040474985, 0.0], [0.0, 0.0, -0.3214816209598861]]"
2ClCu-1,"[[0.14550717140966257, 0.0, 0.0], [0.0, 0.14550717140966257, 0.0], [0.0, 0.0, -0.5016894462103995]]"
2ClGe-1,"[[0.6624745037503097, 0.0, 0.0], [0.0, 0.6624745037503097, 0.0], [0.0, 0.0, -0.3645162531850879]]"
2ClHf-1,"[[1.4453394987427937, 0.0, 0.0], [0.0, 1.449401252996221, 0.0], [0.0, 0.0, -0.266000713461613]]"
2ClHg-1,"[[0.3554515201265174, 0.0, 0.0], [0.0, 0.353916230920363, 0.0], [0.0, 0.0, -0.27818938478745336]]"
2ClIn-2,"[[0.10346162209470475, 0.0, 0.0], [0.0, 0.07445071895459124, 0.0], [0.0, 0.0, -0.48017200622428124]]"
2ClK-1,"[[-0.20901152491118416, 0.0, 0.0], [0.0, -0.208309350979882, 0.0], [0.0, 0.0, -0.549750891680639]]"
2ClLi-1,"[[-0.1284270644541213, 0.0, 0.0], [0.0, -0.1284270644541213, 0.0], [0.0, 0.0, -0.5543957967264024]]"
2ClPd-1,"[[1.2584457103866502, 0.0, 0.0], [0.0, 1.2588048392270133, 0.0], [0.0, 0.0, -0.38827669199265824]]"
2ClPt-1,"[[0.8498491956052578, 0.0, 0.0], [0.0, 0.8488662114947794, 0.0], [0.0, 0.0, -0.3809066693732573]]"
2ClRb-1,"[[-0.18842499412940666, 0.0, 0.0], [0.0, -0.1890957193312996, 0.0], [0.0, 0.0, -0.5361070110140927]]"
2ClSc-2,"[[1.356675855658637, 0.0, 0.0], [0.0, 1.3707905645192677, 0.0], [0.0, 0.0, -0.2765443279648142]]"
2ClSi-1,"[[0.4889735247265083, 0.0, 0.0], [0.0, 0.4889735247265083, 0.0], [0.0, 0.0, -0.368556230986828]]"
2ClTl-1,"[[0.17753649992986212, 0.0, 0.0], [0.0, 0.1804126328383238, 0.0], [0.0, 0.0, -0.4329736338409396]]"
2ClTl-2,"[[-0.0008694587126288914, 0.0, 0.0], [0.0, 0.008174184006426355, 0.0], [0.0, 0.0, -0.46597389394386496]]"
2ClTl-3,"[[0.03422726077055066, 0.0, 0.0], [0.0, -0.038578905933551705, 0.0], [0.0, 0.0, -0.5512936800949201]]"
2ClY-1,"[[1.2947527219101778, 0.0, 0.0], [0.0, 1.2947527219101778, 0.0], [0.0, 0.0, -0.2588484011482149]]"
2ClZr-1,"[[1.1911994197015183, 0.0, 0.0], [0.0, 1.1938478199735574, 0.0], [0.0, 0.0, -0.2732727909734277]]"
2ClZr-2,"[[1.5564954776564448, 0.0, 0.0], [0.0, 1.5540770813753888, 0.0], [0.0, 0.0, -0.25414480482627105]]"
2CoS-1,"[[0.9829944546586643, 0.0, 0.0], [0.0, 0.9799578933406655, 0.0], [0.0, 0.0, -0.39469495385889053]]"
